video_name,seq,new_finger_x,new_finger_y,new_thumb_x,new_thumb_y
P50_R_10s_lowfps.mp4,img144.png,113.0057384,108.3565388,39.6140139,510.6519178
P50_R_10s_lowfps.mp4,img145.png,172.8064029,40.4012383,28.7411658,521.5247659
P50_R_10s_lowfps.mp4,img146.png,83.1054062,271.44926,88.5418303,450.8512534
P50_R_10s_lowfps.mp4,img147.png,74.9507702,366.5866808,93.9782543,442.6966173
P50_R_10s_lowfps.mp4,img148.png,142.9060707,111.0747508,69.5143461,494.3426457
P50_R_10s_lowfps.mp4,img149.png,235.3252794,5.064482,47.76865,540.5522501
P50_R_10s_lowfps.mp4,img150.png,180.961039,70.3015705,58.641498,532.397614
P50_R_10s_lowfps.mp4,img151.png,58.641498,412.7962851,85.8236182,480.7515856
P50_R_10s_lowfps.mp4,img152.png,53.205074,401.923437,74.9507702,472.5969496
P50_R_10s_lowfps.mp4,img153.png,96.6964663,138.256871,61.3597101,532.397614
P50_R_10s_lowfps.mp4,img154.png,199.9885231,15.9373301,55.923286,545.9886741
P50_R_10s_lowfps.mp4,img155.png,170.0881909,78.4562066,69.5143461,524.242978
P50_R_10s_lowfps.mp4,img156.png,85.8236182,380.1777409,118.4421625,448.1330414
P50_R_10s_lowfps.mp4,img157.png,69.5143461,344.8409846,96.6964663,450.8512534
P50_R_10s_lowfps.mp4,img158.png,170.0881909,48.5558744,39.6140139,532.397614
P50_R_10s_lowfps.mp4,img159.png,224.4524313,21.3737542,53.205074,505.2154938
P50_R_10s_lowfps.mp4,img160.png,99.4146783,352.9956207,123.8785865,423.6691332
P50_R_10s_lowfps.mp4,img161.png,102.1328904,350.2774086,123.8785865,420.9509212
P50_R_10s_lowfps.mp4,img162.png,83.1054062,184.4664754,69.5143461,491.6244337
P50_R_10s_lowfps.mp4,img163.png,172.8064029,37.6830263,31.4593778,573.1707943
P50_R_10s_lowfps.mp4,img164.png,74.9507702,181.7482634,80.3871942,497.0608577
P52_R_10s_lowfps.mp4,img000.png,12.9335548,491.3873452,70.0160072,575.6519178
P52_R_10s_lowfps.mp4,img001.png,6.2857641,494.6380893,71.9902548,573.7516597
P52_R_10s_lowfps.mp4,img002.png,4.7789188,502.2601933,72.7342193,581.0883419
P52_R_10s_lowfps.mp4,img003.png,10.2153428,496.8237693,89.0434914,575.6519178
P52_R_10s_lowfps.mp4,img004.png,15.6517668,483.2327092,80.8888553,572.9337058
P52_R_10s_lowfps.mp4,img005.png,10.2153428,480.5144971,80.8888553,578.3701299
P52_R_10s_lowfps.mp4,img006.png,12.9335548,483.2327092,72.7342193,570.2154938
P52_R_10s_lowfps.mp4,img007.png,12.9335548,469.641649,75.4524313,570.2154938
P52_R_10s_lowfps.mp4,img008.png,26.5246149,437.0231048,89.0434914,564.7790698
P52_R_10s_lowfps.mp4,img009.png,70.0160072,377.2224404,113.5073996,521.2876774
P52_R_10s_lowfps.mp4,img010.png,121.6620356,287.5214437,135.2530957,488.6691332
P52_R_10s_lowfps.mp4,img011.png,203.2083963,211.4115071,167.87164,464.205225
P52_R_10s_lowfps.mp4,img012.png,205.9266083,309.2671398,208.6448203,431.5866808
P52_R_10s_lowfps.mp4,img013.png,214.0812443,385.3770764,238.5451525,409.8409846
P52_R_10s_lowfps.mp4,img014.png,200.4901842,409.8409846,222.2358804,437.0231048
P52_R_10s_lowfps.mp4,img015.png,200.4901842,360.9131682,233.1087285,409.8409846
P52_R_10s_lowfps.mp4,img016.png,227.6723044,208.6932951,184.1809121,445.1777409
P52_R_10s_lowfps.mp4,img017.png,252.136213,186.9475989,181.4627001,442.4595288
P52_R_10s_lowfps.mp4,img018.png,180.1561153,385.6693396,206.2627725,420.478216
P52_R_10s_lowfps.mp4,img019.png,188.3674355,391.6938476,217.1148605,415.2144681
P52_R_10s_lowfps.mp4,img020.png,238.0398218,230.535449,211.159269,431.1057272
P52_R_10s_lowfps.mp4,img021.png,360.687581,90.794372,182.7230954,440.5866362
P52_R_10s_lowfps.mp4,img022.png,371.83108,81.2271304,178.6035046,457.1807828
P52_R_10s_lowfps.mp4,img023.png,190.3510386,372.2153805,205.990404,431.2974278
P52_R_10s_lowfps.mp4,img024.png,177.2325801,396.8243257,202.2719841,420.1944361
P52_R_10s_lowfps.mp4,img025.png,213.6148444,226.0799457,175.5426359,445.4483854
P52_R_10s_lowfps.mp4,img026.png,399.422102,88.6658858,178.500672,448.685994
P52_R_10s_lowfps.mp4,img027.png,482.898898,67.5112838,188.8569353,449.7658354
P52_R_10s_lowfps.mp4,img028.png,321.133754,139.6562376,182.7739439,448.8039391
P52_R_10s_lowfps.mp4,img029.png,167.87164,401.6863485,197.7719722,431.5866808
P52_R_10s_lowfps.mp4,img030.png,166.3377918,317.2099672,183.9885192,431.9396953
P52_R_10s_lowfps.mp4,img031.png,322.40277,121.8629361,170.1139357,457.2609636
P52_R_10s_lowfps.mp4,img032.png,440.352165,75.6659198,166.3964565,458.4267326
P52_R_10s_lowfps.mp4,img033.png,204.4537166,285.9714635,193.3707018,435.5921644
P52_R_10s_lowfps.mp4,img034.png,168.9663956,409.9830114,199.3831142,435.5970902
P52_R_10s_lowfps.mp4,img035.png,173.7651255,395.4401803,209.5112692,418.3177122
P52_R_10s_lowfps.mp4,img036.png,287.71031,147.3377247,185.2539942,440.9144745
P52_R_10s_lowfps.mp4,img037.png,445.523996,69.3945754,163.030261,481.7443013
P52_R_10s_lowfps.mp4,img038.png,489.80547,74.9784993,159.0595725,501.9413856
P52_R_10s_lowfps.mp4,img039.png,486.038292,75.3638051,154.2661891,528.159694
P52_R_10s_lowfps.mp4,img040.png,483.184234,70.064482,156.9987919,532.1605255
P52_R_10s_lowfps.mp4,img041.png,357.823299,73.7269341,137.8708799,548.2310285
P52_R_10s_lowfps.mp4,img042.png,165.153428,241.3118393,135.2530957,521.2876774
P52_R_10s_lowfps.mp4,img043.png,122.2404082,442.9638744,151.2888534,487.8569261
P52_R_10s_lowfps.mp4,img044.png,135.858331,467.9915113,153.2627692,488.2966892
P52_R_10s_lowfps.mp4,img045.png,135.0910614,453.3898444,167.7517484,466.7510346
P52_R_10s_lowfps.mp4,img046.png,157.3525624,246.0698734,129.2208605,508.046348
P52_R_10s_lowfps.mp4,img047.png,319.158795,116.2872218,124.0977334,520.201542
P52_R_10s_lowfps.mp4,img048.png,344.555421,110.8376623,148.8441558,504.9784053
P52_R_10s_lowfps.mp4,img049.png,168.8080008,421.8377325,191.2545266,446.925026
P52_R_10s_lowfps.mp4,img050.png,133.7065021,441.0918027,162.4402444,459.7687352
P52_R_10s_lowfps.mp4,img051.png,168.1438683,242.1681048,131.268899,490.2360799
P52_R_10s_lowfps.mp4,img052.png,339.118997,113.5558744,148.8441558,477.7962851
P52_R_10s_lowfps.mp4,img053.png,423.38357,72.7826941,146.1259438,485.9509212
P52_R_10s_lowfps.mp4,img054.png,309.218665,127.1469345,156.9987919,480.5144971
P52_R_10s_lowfps.mp4,img055.png,165.153428,398.9681365,200.4901842,439.7413168
P52_R_10s_lowfps.mp4,img056.png,134.0762335,408.300856,168.9877304,450.9704633
P52_R_10s_lowfps.mp4,img057.png,273.7073,153.8348343,187.9986516,450.2439101
P52_R_10s_lowfps.mp4,img058.png,393.9846,86.3146447,214.6860486,417.3273559
P52_R_10s_lowfps.mp4,img059.png,168.495925,405.9156817,200.1851379,438.9252785
P52_R_10s_lowfps.mp4,img060.png,167.9837016,365.2174828,186.6606341,429.868403
P52_R_10s_lowfps.mp4,img061.png,301.351264,132.4407844,173.9239581,455.7637988
P52_R_10s_lowfps.mp4,img062.png,179.3863383,290.0409824,186.6108221,434.5306579
P52_R_10s_lowfps.mp4,img063.png,141.8204457,353.3315651,177.3818724,449.1928025
P52_R_10s_lowfps.mp4,img064.png,267.135729,154.6492307,181.2834118,432.2992776
P52_R_10s_lowfps.mp4,img065.png,184.2851814,380.8163474,219.0940578,412.724484
P52_R_10s_lowfps.mp4,img066.png,143.2310296,425.4376599,176.5826947,454.7871252
P52_R_10s_lowfps.mp4,img067.png,190.6317946,387.0414442,211.3611373,413.2986116
P52_R_10s_lowfps.mp4,img068.png,254.321865,173.8688204,206.0902264,436.2489357
P52_R_10s_lowfps.mp4,img069.png,327.07764,110.8105705,165.2450989,467.6220774
P52_R_10s_lowfps.mp4,img070.png,331.322148,122.6751432,191.9634975,435.236687
P52_R_10s_lowfps.mp4,img071.png,178.7501425,356.6113165,218.6284719,417.1163681
P52_R_10s_lowfps.mp4,img072.png,167.0657064,389.7197027,201.9293137,416.5378621
P52_R_10s_lowfps.mp4,img073.png,166.3096977,316.9275555,213.3783041,408.1229805
P52_R_10s_lowfps.mp4,img074.png,328.488399,124.8980402,210.6800552,405.674592
P52_R_10s_lowfps.mp4,img075.png,365.01049,114.6978354,210.4024325,414.3702433
P52_R_10s_lowfps.mp4,img076.png,304.872403,142.48829,211.3098646,417.7780652
P52_R_10s_lowfps.mp4,img077.png,178.9361079,376.9980435,214.7711894,408.8514492
P52_R_10s_lowfps.mp4,img078.png,159.8689233,396.6127906,200.588741,430.7648957
P52_R_10s_lowfps.mp4,img079.png,211.6959777,227.7125696,191.3292275,429.8133984
P52_R_10s_lowfps.mp4,img080.png,327.283959,131.9109889,218.5062201,408.986361
P52_R_10s_lowfps.mp4,img081.png,323.721365,131.8609101,212.1933964,407.7458843
P52_R_10s_lowfps.mp4,img082.png,192.3355482,290.2396557,205.9266083,417.9956207
P52_R_10s_lowfps.mp4,img083.png,171.9236894,377.1808448,210.2148217,411.5108255
P52_R_10s_lowfps.mp4,img084.png,170.589852,382.6588644,203.2083963,409.8409846
P52_R_10s_lowfps.mp4,img085.png,205.138062,256.809178,199.2544862,420.0784065
P52_R_10s_lowfps.mp4,img086.png,320.35926,131.758016,212.3409134,408.4365887
P52_R_10s_lowfps.mp4,img087.png,334.156205,128.7962513,235.2984483,397.6893482
P52_R_10s_lowfps.mp4,img088.png,196.0995247,315.0828493,219.0865186,407.0308246
P52_R_10s_lowfps.mp4,img089.png,150.6065673,388.3018977,185.8396084,434.809512
P52_R_10s_lowfps.mp4,img090.png,180.1354885,289.981052,207.7198811,406.4484874
P52_R_10s_lowfps.mp4,img091.png,195.5295978,268.3043168,217.0525391,400.753186
P52_R_10s_lowfps.mp4,img092.png,189.5212013,362.4606855,222.9344387,400.4302735
P52_R_10s_lowfps.mp4,img093.png,191.640715,373.4854119,231.6627132,408.8894872
P52_R_10s_lowfps.mp4,img094.png,195.5376569,363.9942464,242.8251871,402.086979
P52_R_10s_lowfps.mp4,img095.png,205.8778738,285.7035556,236.1646064,403.662409
P52_R_10s_lowfps.mp4,img096.png,243.9815766,189.6658109,203.2083963,423.4320447
P52_R_10s_lowfps.mp4,img097.png,280.506114,158.845999,211.4014637,414.719974
P52_R_10s_lowfps.mp4,img098.png,210.2103133,317.2231026,221.6490792,388.71539
P52_R_10s_lowfps.mp4,img099.png,172.7429739,378.4686638,210.6715138,416.3972036
P52_R_10s_lowfps.mp4,img100.png,184.4508006,378.4864514,220.5390127,407.357021
P52_R_10s_lowfps.mp4,img101.png,214.7084062,280.4663521,226.1061239,396.0717753
P52_R_10s_lowfps.mp4,img102.png,254.32115,188.5821384,209.3391609,415.291365
P52_R_10s_lowfps.mp4,img103.png,270.780385,173.9104159,208.6949778,414.7265417
P52_R_10s_lowfps.mp4,img104.png,222.7567718,279.2559775,231.069033,405.6023471
P52_R_10s_lowfps.mp4,img105.png,190.2714427,378.128511,225.5728975,410.4881779
P52_R_10s_lowfps.mp4,img106.png,162.5737297,405.9769804,194.8307761,431.2216254
P52_R_10s_lowfps.mp4,img107.png,190.4873939,315.8611232,215.4447015,407.8911949
P52_R_10s_lowfps.mp4,img108.png,262.970629,190.6118352,217.3455514,410.2881364
P52_R_10s_lowfps.mp4,img109.png,303.911875,157.344182,218.7231701,405.1658679
P52_R_10s_lowfps.mp4,img110.png,266.393153,187.5241893,228.6151235,402.1720856
P52_R_10s_lowfps.mp4,img111.png,197.30196,357.9831475,230.6536252,394.0029458
P52_R_10s_lowfps.mp4,img112.png,190.0549921,381.6523624,220.7590481,408.1695018
P52_R_10s_lowfps.mp4,img113.png,195.7745461,336.2883511,234.5650982,396.6292099
P52_R_10s_lowfps.mp4,img114.png,282.680475,173.7900078,233.6415547,397.9679286
P52_R_10s_lowfps.mp4,img115.png,355.048437,119.2208001,230.1934851,398.0065139
P52_R_10s_lowfps.mp4,img116.png,395.715952,90.6154018,208.1530286,414.773063
P52_R_10s_lowfps.mp4,img117.png,237.865408,230.7873537,220.8577691,402.4098915
P52_R_10s_lowfps.mp4,img118.png,196.0744956,361.9516878,237.3279399,397.7046728
P52_R_10s_lowfps.mp4,img119.png,193.2932438,360.6964337,225.8034208,393.2066107
P52_R_10s_lowfps.mp4,img120.png,269.4303,188.60622,233.8551901,391.3843441
P52_R_10s_lowfps.mp4,img121.png,349.43387,122.443905,222.8959423,397.8499835
P52_R_10s_lowfps.mp4,img122.png,381.175427,94.6280005,206.85739,418.361497
P52_R_10s_lowfps.mp4,img123.png,244.6943478,224.5677299,221.3037133,409.8935263
P52_R_10s_lowfps.mp4,img124.png,199.0673612,348.5021071,240.7312875,388.7772359
P52_R_10s_lowfps.mp4,img125.png,195.3242884,365.2193984,224.8242638,404.1057296
P52_R_10s_lowfps.mp4,img126.png,232.9001352,240.2317243,231.1487452,397.8568248
P52_R_10s_lowfps.mp4,img127.png,369.107665,107.6063478,235.0442334,392.7271677
P52_R_10s_lowfps.mp4,img128.png,405.81758,84.0849063,218.3641181,404.6303257
P52_R_10s_lowfps.mp4,img129.png,430.697043,79.8303969,196.161292,423.9443263
P52_R_10s_lowfps.mp4,img130.png,428.788363,74.6744689,198.2684947,421.4565315
P52_R_10s_lowfps.mp4,img131.png,328.246149,146.1744186,216.7994564,415.2774086
P52_R_10s_lowfps.mp4,img132.png,199.3196913,275.732947,215.3969042,407.5660932
P52_R_10s_lowfps.mp4,img133.png,192.2480881,288.512621,206.4781319,408.0449889
P52_R_10s_lowfps.mp4,img134.png,183.8084612,388.3670275,211.3928538,410.6972501
P52_R_10s_lowfps.mp4,img135.png,163.1204439,414.4646542,189.801776,438.4778531
P52_R_10s_lowfps.mp4,img136.png,166.7471142,390.7519281,205.4350458,417.4332603
P52_R_10s_lowfps.mp4,img137.png,251.843583,190.4933427,202.2299884,431.4736614
P52_R_10s_lowfps.mp4,img138.png,332.930857,111.240482,173.4175396,448.601982
P52_R_10s_lowfps.mp4,img139.png,388.544277,86.9336516,159.987881,459.3229517
P52_R_10s_lowfps.mp4,img140.png,414.244618,91.6760874,176.5071079,456.8409037
P52_R_10s_lowfps.mp4,img141.png,361.955218,122.9624806,184.3738489,446.4770533
P52_R_10s_lowfps.mp4,img142.png,176.7494496,342.526857,191.8004575,427.3598104
P52_R_10s_lowfps.mp4,img143.png,159.4721206,406.4118177,188.2674352,427.6953111
P52_R_10s_lowfps.mp4,img144.png,154.593268,410.1685493,184.5447736,434.6743266
P52_R_10s_lowfps.mp4,img145.png,196.4194134,230.5955217,168.2740287,437.5468799
P52_R_10s_lowfps.mp4,img146.png,280.539979,155.3815306,164.4761839,442.8626222
P52_R_10s_lowfps.mp4,img147.png,333.45572,122.7908991,170.5354016,450.6428986
P52_R_10s_lowfps.mp4,img148.png,362.123734,108.4182812,162.2805566,463.2799985
P52_R_10s_lowfps.mp4,img149.png,313.177723,122.3089932,156.9072134,463.7889962
P52_R_10s_lowfps.mp4,img150.png,184.8950893,263.4923728,175.7002917,447.3883234
P52_R_10s_lowfps.mp4,img151.png,146.7384856,416.5466191,181.2189764,439.9440949
P52_R_10s_lowfps.mp4,img152.png,123.1576577,451.1215207,154.4569127,474.9089545
P52_R_10s_lowfps.mp4,img153.png,129.4864252,414.0380266,163.0091246,439.5152781
P52_R_10s_lowfps.mp4,img154.png,186.2972138,226.698679,154.3206635,465.6813184
P52_R_10s_lowfps.mp4,img155.png,245.1707738,160.6792117,137.9323428,480.4447152
P52_R_10s_lowfps.mp4,img156.png,340.225041,113.4037224,157.3963438,462.9291732
P52_R_10s_lowfps.mp4,img157.png,345.786751,96.4114081,163.4232667,459.277525
P52_R_10s_lowfps.mp4,img158.png,168.7032013,380.0339686,210.298714,412.5304629
P52_R_10s_lowfps.mp4,img159.png,155.7795611,395.7436633,195.3910772,428.7532601
P52_R_10s_lowfps.mp4,img160.png,169.9708964,372.7892344,215.0418236,405.3404596
P52_R_10s_lowfps.mp4,img161.png,270.105649,178.4136775,192.6682131,418.627763
P52_R_10s_lowfps.mp4,img162.png,325.021071,130.7734064,174.1141926,441.7888012
P52_R_10s_lowfps.mp4,img163.png,277.196308,188.5022312,189.2847397,431.1381607
P52_R_10s_lowfps.mp4,img164.png,181.6363135,390.5245211,215.5010812,423.0346981
P58_R_10s_lowfps.mp4,img000.png,244.116159,305.760859,185.6840419,446.5972444
P58_R_10s_lowfps.mp4,img001.png,248.14972,305.7868562,189.5260443,451.6311224
P58_R_10s_lowfps.mp4,img002.png,255.847551,306.7731077,199.2010305,444.1409199
P58_R_10s_lowfps.mp4,img003.png,259.379051,301.0728805,196.4658382,441.1977637
P58_R_10s_lowfps.mp4,img004.png,260.85928,293.8423763,197.6450471,442.8473542
P58_R_10s_lowfps.mp4,img005.png,258.744261,295.9380239,197.5413901,437.2875119
P58_R_10s_lowfps.mp4,img006.png,262.420384,299.9779881,197.4000303,441.8405786
P58_R_10s_lowfps.mp4,img007.png,260.190738,293.6565648,198.6800057,439.9523612
P58_R_10s_lowfps.mp4,img008.png,277.108796,290.3316603,213.935611,429.9776478
P58_R_10s_lowfps.mp4,img009.png,267.482787,310.2466066,230.306798,431.9134811
P58_R_10s_lowfps.mp4,img010.png,217.144298,383.459361,226.256999,427.5040831
P58_R_10s_lowfps.mp4,img011.png,213.467262,381.7364311,216.121712,432.1709902
P58_R_10s_lowfps.mp4,img012.png,240.1696,314.1281247,202.2410605,440.5565908
P58_R_10s_lowfps.mp4,img013.png,270.62749,294.1663835,209.055185,432.7040695
P58_R_10s_lowfps.mp4,img014.png,245.944651,340.0719575,238.727009,416.578967
P58_R_10s_lowfps.mp4,img015.png,241.817001,366.7639621,252.708458,417.1369489
P58_R_10s_lowfps.mp4,img016.png,269.270098,333.7828254,258.925951,412.1027972
P58_R_10s_lowfps.mp4,img017.png,298.718777,289.0509564,239.609364,417.613929
P58_R_10s_lowfps.mp4,img018.png,270.629331,312.9940997,248.40857,415.7651179
P58_R_10s_lowfps.mp4,img019.png,242.70734,370.6085368,254.652368,418.3886454
P58_R_10s_lowfps.mp4,img020.png,258.843423,346.0874348,257.488833,412.4623795
P58_R_10s_lowfps.mp4,img021.png,298.911023,296.6262655,243.017053,417.2395694
P58_R_10s_lowfps.mp4,img022.png,276.577489,328.6504317,275.175009,404.3843668
P58_R_10s_lowfps.mp4,img023.png,280.455713,348.0364035,287.023425,401.8916462
P58_R_10s_lowfps.mp4,img024.png,318.735482,299.7037861,281.29952,397.9731847
P58_R_10s_lowfps.mp4,img025.png,337.418736,275.0395627,278.309323,397.691594
P58_R_10s_lowfps.mp4,img026.png,273.810115,353.5480826,286.432437,401.2324121
P58_R_10s_lowfps.mp4,img027.png,295.419189,336.0946602,296.753255,396.1276575
P58_R_10s_lowfps.mp4,img028.png,329.11493,273.5421242,269.841325,401.4483256
P58_R_10s_lowfps.mp4,img029.png,281.582322,338.2570796,286.836492,397.3664923
P58_R_10s_lowfps.mp4,img030.png,266.695083,358.2787512,280.24099,408.3986074
P58_R_10s_lowfps.mp4,img031.png,299.382773,300.9593138,270.922685,406.2616379
P58_R_10s_lowfps.mp4,img032.png,316.738894,294.4745186,270.98383,395.9935667
P58_R_10s_lowfps.mp4,img033.png,268.094837,354.8906325,276.345525,400.2694212
P58_R_10s_lowfps.mp4,img034.png,297.900984,318.2165258,285.155517,397.5216545
P58_R_10s_lowfps.mp4,img035.png,315.280023,297.7611115,291.321555,390.7763401
P58_R_10s_lowfps.mp4,img036.png,276.986432,349.9385772,291.558544,390.7404913
P58_R_10s_lowfps.mp4,img037.png,317.82103,304.6230028,304.890846,385.0774812
P58_R_10s_lowfps.mp4,img038.png,317.506803,310.5916852,307.689441,382.1181794
P58_R_10s_lowfps.mp4,img039.png,300.03574,337.6353361,309.038979,387.7962405
P58_R_10s_lowfps.mp4,img040.png,338.401546,284.5649351,305.289329,382.3964862
P58_R_10s_lowfps.mp4,img041.png,306.330838,327.5347416,318.645299,382.2656793
P58_R_10s_lowfps.mp4,img042.png,302.520846,329.8504075,307.939209,385.3886266
P58_R_10s_lowfps.mp4,img043.png,347.503181,271.1739165,291.609211,391.7872205
P58_R_10s_lowfps.mp4,img044.png,311.069894,328.5048474,305.651531,385.3976572
P58_R_10s_lowfps.mp4,img045.png,294.14416,339.9742627,304.296749,390.7372074
P58_R_10s_lowfps.mp4,img046.png,332.584882,286.5472896,290.250502,386.3354718
P58_R_10s_lowfps.mp4,img047.png,334.050351,273.1423147,283.109531,395.9995871
P58_R_10s_lowfps.mp4,img048.png,286.703273,337.5020663,299.872905,386.588876
P58_R_10s_lowfps.mp4,img049.png,323.320231,306.5103992,308.40605,385.5555559
P58_R_10s_lowfps.mp4,img050.png,378.983349,245.3327043,285.803928,389.7608075
P58_R_10s_lowfps.mp4,img051.png,350.451701,262.8071981,299.203019,388.599417
P58_R_10s_lowfps.mp4,img052.png,302.227762,338.1024647,312.188793,385.0616092
P58_R_10s_lowfps.mp4,img053.png,322.060622,306.9468784,306.181809,383.4538879
P58_R_10s_lowfps.mp4,img054.png,350.291863,260.3065416,283.219098,386.6529112
P58_R_10s_lowfps.mp4,img055.png,283.597665,342.0326933,293.0798,394.8617309
P58_R_10s_lowfps.mp4,img056.png,293.212355,326.5057999,297.214555,393.2091302
P58_R_10s_lowfps.mp4,img057.png,325.462331,277.7150846,272.756438,402.1595541
P58_R_10s_lowfps.mp4,img058.png,269.22594,353.2281803,275.759446,401.5761223
P58_R_10s_lowfps.mp4,img059.png,304.220919,308.7779019,285.543987,407.9093128
P58_R_10s_lowfps.mp4,img060.png,315.309068,294.5941057,272.181089,395.6753063
P58_R_10s_lowfps.mp4,img061.png,273.764798,347.7318258,276.487662,406.2734051
P58_R_10s_lowfps.mp4,img062.png,331.773479,280.492406,280.299032,399.039617
P58_R_10s_lowfps.mp4,img063.png,314.950129,326.1432075,314.950129,379.5537613
P58_R_10s_lowfps.mp4,img064.png,311.162447,325.3682174,321.616056,381.5563663
P58_R_10s_lowfps.mp4,img065.png,367.51693,260.1078682,298.596997,388.9581783
P58_R_10s_lowfps.mp4,img066.png,295.784624,334.7734554,311.711327,379.8991135
P58_R_10s_lowfps.mp4,img067.png,323.125173,298.0030222,308.416234,383.3148713
P58_R_10s_lowfps.mp4,img068.png,354.794697,271.8731043,310.791023,381.882289
P58_R_10s_lowfps.mp4,img069.png,304.856407,332.3617366,312.587152,388.0231002
P58_R_10s_lowfps.mp4,img070.png,343.864956,281.4165379,312.11417,378.1808357
P58_R_10s_lowfps.mp4,img071.png,331.253141,302.0169892,309.600214,378.5239987
P58_R_10s_lowfps.mp4,img072.png,307.842698,328.9082144,306.419693,381.5593765
P58_R_10s_lowfps.mp4,img073.png,353.264084,256.9121288,287.073857,396.6470541
P58_R_10s_lowfps.mp4,img074.png,305.490509,315.3965142,298.614935,384.1522547
P58_R_10s_lowfps.mp4,img075.png,290.981341,336.6917747,293.909446,395.2538781
P58_R_10s_lowfps.mp4,img076.png,328.151115,281.4165379,284.304793,391.7883151
P58_R_10s_lowfps.mp4,img077.png,299.232454,327.805386,300.669141,382.3994964
P58_R_10s_lowfps.mp4,img078.png,286.633929,338.5977796,302.15015,391.6115342
P58_R_10s_lowfps.mp4,img079.png,344.166037,269.7927813,286.705394,392.4790195
P58_R_10s_lowfps.mp4,img080.png,290.655453,332.7979422,305.761191,380.6327817
P58_R_10s_lowfps.mp4,img081.png,295.413309,328.4711879,297.958297,390.8234087
P58_R_10s_lowfps.mp4,img082.png,340.677522,263.7253096,286.343383,392.4114268
P58_R_10s_lowfps.mp4,img083.png,275.767167,347.1530462,293.021095,393.6059295
P58_R_10s_lowfps.mp4,img084.png,308.358167,303.3537923,290.625344,394.973382
P58_R_10s_lowfps.mp4,img085.png,321.049413,297.9480176,299.396486,387.4467835
P58_R_10s_lowfps.mp4,img086.png,290.288451,340.1165632,304.039599,392.3709259
P58_R_10s_lowfps.mp4,img087.png,346.920769,266.7844953,291.368867,388.9986792
P58_R_10s_lowfps.mp4,img088.png,306.119268,321.1033091,307.419128,380.8968585
P58_R_10s_lowfps.mp4,img089.png,336.1381,292.8339588,299.714661,387.2037781
P58_R_10s_lowfps.mp4,img090.png,340.804504,290.4638355,302.568103,382.5144314
P58_R_10s_lowfps.mp4,img091.png,297.366139,337.6498398,307.600825,382.4265882
P58_R_10s_lowfps.mp4,img092.png,328.398608,287.7464445,300.691071,384.7228247
P58_R_10s_lowfps.mp4,img093.png,294.744818,330.5958429,306.566701,385.7646281
P58_R_10s_lowfps.mp4,img094.png,295.64873,305.5506922,291.564434,395.4052091
P58_R_10s_lowfps.mp4,img095.png,279.678599,334.660436,285.014865,390.6912335
P58_R_10s_lowfps.mp4,img096.png,325.654201,283.2669909,284.831763,384.5671152
P58_R_10s_lowfps.mp4,img097.png,289.17184,331.2586346,301.609446,382.3910131
P58_R_10s_lowfps.mp4,img098.png,310.329979,296.7554305,293.746505,381.0547573
P58_R_10s_lowfps.mp4,img099.png,312.346859,289.1795741,286.609636,386.4090849
P58_R_10s_lowfps.mp4,img100.png,290.855563,324.3868917,292.210153,390.7618364
P58_R_10s_lowfps.mp4,img101.png,301.909803,287.1728642,276.692523,405.2959105
P58_R_10s_lowfps.mp4,img102.png,273.227439,339.7391934,285.5419,393.1018576
P58_R_10s_lowfps.mp4,img103.png,310.802875,299.8532015,281.494458,397.5479253
P58_R_10s_lowfps.mp4,img104.png,289.441821,321.6867409,289.441821,388.0616856
P58_R_10s_lowfps.mp4,img105.png,286.182615,328.9424213,293.160809,395.933089
P58_R_10s_lowfps.mp4,img106.png,312.126478,282.4342597,279.452108,387.2645294
P58_R_10s_lowfps.mp4,img107.png,271.436845,340.294986,288.102415,390.2916976
P58_R_10s_lowfps.mp4,img108.png,299.40488,313.7378931,287.151992,395.4238176
P58_R_10s_lowfps.mp4,img109.png,304.72115,314.9173448,296.388364,382.9684245
P58_R_10s_lowfps.mp4,img110.png,283.909704,328.9235391,290.580037,388.9565364
P58_R_10s_lowfps.mp4,img111.png,315.255774,286.2416173,278.969162,398.1253367
P58_R_10s_lowfps.mp4,img112.png,274.212572,334.1593743,290.549757,387.2552252
P58_R_10s_lowfps.mp4,img113.png,304.689262,301.6418086,280.847097,394.205507
P58_R_10s_lowfps.mp4,img114.png,320.760256,285.0274115,282.523855,394.0719635
P58_R_10s_lowfps.mp4,img115.png,295.591109,320.9339168,291.404192,389.3202235
P58_R_10s_lowfps.mp4,img116.png,333.079342,273.6800462,278.724679,397.9192747
P58_R_10s_lowfps.mp4,img117.png,283.07126,330.7157037,296.309305,385.1387798
P58_R_10s_lowfps.mp4,img118.png,287.312179,330.1024435,295.193434,390.5253987
P58_R_10s_lowfps.mp4,img119.png,324.948435,289.2849311,289.031257,386.9796549
P58_R_10s_lowfps.mp4,img120.png,281.088861,329.46647,283.989601,396.1834831
P58_R_10s_lowfps.mp4,img121.png,276.470476,331.0687182,283.824946,397.258946
P58_R_10s_lowfps.mp4,img122.png,317.899521,288.0876919,290.315129,390.762931
P58_R_10s_lowfps.mp4,img123.png,309.904686,314.5503739,297.097646,388.5466017
P58_R_10s_lowfps.mp4,img124.png,309.211611,305.0846582,297.334997,388.2209526
P58_R_10s_lowfps.mp4,img125.png,324.15602,276.517298,288.690372,387.3474468
